DATE,VOUCHERNO,CUSTOMER REFERENCE,PRODUCT ID,PRODUCT NAME,QTY,MRP,AMOUNT
10-Nov-21,120001021,181,71295,DANT KANTI  TOOTH PASTE 200 GRM,1,95,95
10-Nov-21,120001022,67,71882,SOANPAPDI (ELAICHI)  250 GM,2,65,130
10-Nov-21,120001022,67,70807,SHILAJEET DROPS 125/-,1,125,125
10-Nov-21,120001023,350,82131,MILK-PROTEIN 8 ML(POUCH),2,3,6
10-Nov-21,120001023,350,72111,SAFFRON SANDAL50/-,1,50,50
10-Nov-21,120001023,350,81231,MOGRA 55/-,1,55,55
10-Nov-21,120001023,350,70210,BODY LOTION 100ML,1,60,60
10-Nov-21,120001024,156,82800,PUSHTAHAR DAILA 500GM,1,40,40
10-Nov-21,120001024,156,81461,TOMATO KETCHUP  200 GM,1,40,40
10-Nov-21,120001024,156,1124,AMLA JUICE  1 LT 130/-,2,130,260
10-Nov-21,120001025,181,71243,AAROGYA  BISCUIT 100GM,1,10,10
10-Nov-21,120001025,181,70910,DOODH BISCUIT 100GM,1,10,10
10-Nov-21,120001025,181,1071,CASHEW COOKIES 200G,1,30,30
10-Nov-21,120001026,407,70802,ATTA NOODLES CHATPATAA 60G,3,10,30
10-Nov-21,120001026,407,70855,HERBAL  FACIAL FORM 60 ML,1,60,60
10-Nov-21,120001026,407,70291,SAUNDARYA 60GM,1,60,60
10-Nov-21,120001027,150,3098,AMLA CHURNA-100GM,1,28,28
10-Nov-21,120001027,150,81365,GONYLE FLOOR CLEANER 1LT.,1,60,60
10-Nov-21,120001028,458,71979,GULKAND - 400GM,1,75,75
10-Nov-21,120001029,152,71243,AAROGYA  BISCUIT 100GM,1,10,10
10-Nov-21,120001030,188,72450,MADHUNASHINI VATI (EXTRA POWER) 120TAB,1,225,225
10-Nov-21,120001030,188,81532,COW  GHEE  500 GM 295/-,1,295,295
10-Nov-21,120001031,432,82443,ANARDANA  GOLI 100GM,1,45,45
10-Nov-21,120001031,432,70210,BODY LOTION 100ML,2,60,120
10-Nov-21,120001031,432,71581,ALOE VERA GEL 150 ML,1,90,90
10-Nov-21,120001031,432,70346,BADAM ROGHAN  -60ML,1,175,175
10-Nov-21,120001031,432,81436,MAKHANA 250GM,1,230,230
10-Nov-21,120001032,491,72195,ROSE 16 STICK 10/-,3,10,30
10-Nov-21,120001032,491,71126,DISH  WASH  BAR 280GM,2,15,30
10-Nov-21,120001032,491,1084,VERMICELLI PLAIN 200G,1,15,15
10-Nov-21,120001032,491,1222,RUSK (ATTA) 200G,1,30,30
10-Nov-21,120001032,491,71216,AMLA CANDY 250GM,1,90,90
10-Nov-21,120001033,223,70924,NEEM BODY CLEANSER 75GRM,1,18,18
10-Nov-21,120001033,223,82750,ALOEVERA HAND REFIL 200GM,1,45,45
10-Nov-21,120001033,223,70210,BODY LOTION 100ML,1,60,60
10-Nov-21,120001033,223,82201,SILK AND SHINE 200ML,1,80,80
10-Nov-21,120001033,223,3160,AMLA-ALOEVERA/WHEATGRASS JUICE 500ML,1,100,100
10-Nov-21,120001033,223,70458,SPE. CHYAWANPRASH 500 GM,1,145,145
10-Nov-21,120001033,223,71013,SHATAVAR  CHURAN 100GRM,1,160,160
10-Nov-21,120001033,223,72864,ALOE VERA JUICE / OR.1LT,1,200,200
10-Nov-21,120001034,260,70825,TOOTH  BRUSH (ACTIVE),1,20,20
10-Nov-21,120001034,260,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
10-Nov-21,120001034,260,70690,AMLA JUICE  500 ML,1,70,70
10-Nov-21,120001034,260,81040,ABHAYARISHTA - 450ML,2,88,176
11-Nov-21,120001035,192,70664,MARIE  BISCUIT 100 GM,20,10,200
11-Nov-21,120001035,192,71071,NARIYAL  BISCUIT 100GM,5,10,50
11-Nov-21,120001035,192,71123,GONYLE  FLOOR  CLE 5 LIT,1,285,285
11-Nov-21,120001035,192,70866,RICE BRAN OIL 5 LT(J),1,1165,1165
11-Nov-21,120001036,178,70210,BODY LOTION 100ML,1,60,60
11-Nov-21,120001036,178,82801,KESH  TAILA -100ML,1,85,85
11-Nov-21,120001036,178,71216,AMLA CANDY 250GM,1,90,90
11-Nov-21,120001036,178,70286,SAUNDARYA 100GM,1,90,90
11-Nov-21,120001037,498,70449,HING GOLI 100GM,2,65,130
11-Nov-21,120001038,368,81451,CREAM FEST CHOCOLATE 84GM,2,10,20
11-Nov-21,120001038,368,80964,CREAM FEST ORANGE,2,10,20
11-Nov-21,120001038,368,81477,CORN  FLEX   250 GM,2,85,170
11-Nov-21,120001039,111,71216,AMLA CANDY 250GM,2,90,180
11-Nov-21,120001040,307,71243,AAROGYA  BISCUIT 100GM,3,10,30
11-Nov-21,120001040,307,82561,SWASARI PRAVAHI -250GM,1,80,80
11-Nov-21,120001041,439,81520,DISH WASH BAR 175 GM,2,10,20
11-Nov-21,120001041,439,80681,HALDI CHANDAN 75 GRM,1,18,18
11-Nov-21,120001041,439,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
11-Nov-21,120001042,409,70458,SPE. CHYAWANPRASH 500 GM,1,145,145
11-Nov-21,120001043,244,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
11-Nov-21,120001044,253,81954,SOYABEAN OIL (P) 1LR,2,170,340
11-Nov-21,120001045,378,70910,DOODH BISCUIT 100GM,3,10,30
11-Nov-21,120001045,378,71071,NARIYAL  BISCUIT 100GM,3,10,30
11-Nov-21,120001045,378,180001678,APRICOT SCRUB 60 ML,1,60,60
11-Nov-21,120001045,378,81698,ALOE.MOZI. CREAM 50GM,1,75,75
11-Nov-21,120001045,378,1174,MIX DAL 1KG,1,128,128
11-Nov-21,120001046,68,80943,HER MEHANDI BLACK 20G,2,20,40
11-Nov-21,120001047,260,80681,HALDI CHANDAN 75 GRM,1,18,18
11-Nov-21,120001047,260,70825,TOOTH  BRUSH (ACTIVE),1,20,20
11-Nov-21,120001047,260,180001004,GODHAN  ARK  450 ML,1,50,50
11-Nov-21,120001048,98,70210,BODY LOTION 100ML,1,60,60
11-Nov-21,120001048,98,82680,HAIR COND. COLOUR 100GM,1,60,60
11-Nov-21,120001048,98,82100,SHIKAKAI  HAIR CLEANSER 200 ML,1,95,95
11-Nov-21,120001049,102,82561,SWASARI PRAVAHI -250GM,1,80,80
11-Nov-21,120001049,102,71216,AMLA CANDY 250GM,1,90,90
11-Nov-21,120001050,94,82443,ANARDANA  GOLI 100GM,1,45,45
11-Nov-21,120001051,30,82460,MULTANI MITTI  FACE SCRUB,1,75,75
11-Nov-21,120001051,30,70857,MEDOHAR  VATI -50GM,1,80,80
11-Nov-21,120001052,198,80980,MUKTA VATI 120TAB(EXTRA POWER),1,225,225
11-Nov-21,120001053,308,80952,ARJUN  KWATH   -100GM,2,14,28
11-Nov-21,120001054,189,71128,NIGHT QUEEN 50/-,1,50,50
11-Nov-21,120001054,189,72424,SHAVING CREAM 100 GM,1,55,55
11-Nov-21,120001055,146,70681,ALOEVERA H CLEANSER 200ML,1,85,85
11-Nov-21,120001056,319,70736,SUPER SCRUB PAD 10/-,1,10,10
11-Nov-21,120001057,416,70910,DOODH BISCUIT 100GM,10,10,100
11-Nov-21,120001057,416,81869,DRISHTI  EYE DROP 10 ML,1,20,20
11-Nov-21,120001057,416,81101,REETHA  HAIR CLEANSER 200 ML,2,85,170
11-Nov-21,120001058,414,82801,KESH  TAILA -100ML,1,85,85
11-Nov-21,120001059,285,82800,PUSHTAHAR DAILA 500GM,1,40,40
11-Nov-21,120001060,473,81101,REETHA  HAIR CLEANSER 200 ML,1,85,85
11-Nov-21,120001061,230,81451,CREAM FEST CHOCOLATE 84GM,1,10,10
11-Nov-21,120001061,230,80964,CREAM FEST ORANGE,1,10,10
11-Nov-21,120001061,230,70910,DOODH BISCUIT 100GM,10,10,100
11-Nov-21,120001061,230,71840,NAMKEEN  BISCUIT 80GM,1,10,10
11-Nov-21,120001061,230,1071,CASHEW COOKIES 200G,1,30,30
11-Nov-21,120001062,94,1124,AMLA JUICE  1 LT 130/-,1,130,130
11-Nov-21,120001062,94,70458,SPE. CHYAWANPRASH 500 GM,1,145,145
11-Nov-21,120001062,94,81226,HONEY 1 KG,1,315,315
11-Nov-21,120001063,487,1137,SALT  1KG,2,15,30
11-Nov-21,120001063,487,1172,TOOTH  BRUSH (TRIPLE),2,25,50
11-Nov-21,120001063,487,70260,TUVAR DAL 500GM,1,79,79
11-Nov-21,120001064,100,73090,AMLA  MURABBA 1KG,1,185,185
11-Nov-21,120001064,100,81532,COW  GHEE  500 GM 295/-,1,295,295
11-Nov-21,120001065,500,1207,SITOPALADI - 25 GM,4,23,92
11-Nov-21,120001065,500,82275,AROGYA VATI 40 GM,1,60,60
11-Nov-21,120001065,500,72450,MADHUNASHINI VATI (EXTRA POWER) 120TAB,1,225,225
11-Nov-21,120001066,229,81034,PEEDANTAK  TAILA -100ML,1,60,60
11-Nov-21,120001067,356,70210,BODY LOTION 100ML,1,60,60
11-Nov-21,120001068,279,70660,PEEDANTAK  PAIN  RELIEVER 50 GM,1,70,70
11-Nov-21,120001069,17,82291,DOODH BISCUIT 50GM,20,5,100
11-Nov-21,120001069,17,81093,POPULAR  CAKE 250 GRM,2,12,24
11-Nov-21,120001069,17,70533,PANCHGAVYA BODY CLEANSER 75GRM,3,15,45
11-Nov-21,120001069,17,1137,SALT  1KG,1,15,15
11-Nov-21,120001069,17,70998,SOOJI 500GM,1,28,28
11-Nov-21,120001069,17,71670,BHAKTI 110 STICK 50/-,1,50,50
11-Nov-21,120001070,413,72231,HERBAL  HAND WASH  250ML,2,60,120
11-Nov-21,120001071,342,71243,AAROGYA  BISCUIT 100GM,4,10,40
11-Nov-21,120001071,342,70088,SUPERIOR DET CAKE 250 GM.,1,16,16
11-Nov-21,120001071,342,70947,DIGESTIVE WHOLE WHEAT 250GM,1,50,50
11-Nov-21,120001071,342,72956,BLACK SALT 1 KG,1,60,60
11-Nov-21,120001071,342,71882,SOANPAPDI (ELAICHI)  250 GM,1,65,65
11-Nov-21,120001071,342,70660,PEEDANTAK  PAIN  RELIEVER 50 GM,1,70,70
11-Nov-21,120001071,342,70751,NATURAL  HAIR CLEANSER 200 ML,1,75,75
11-Nov-21,120001072,114,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
11-Nov-21,120001072,114,1299,SWET MUSHLI CHURNA 100GM,1,325,325
11-Nov-21,120001073,189,81525,BALM 25 GRM,1,50,50
11-Nov-21,120001074,323,83038,SINGHNAD  GUGGUL -40GM,2,56,112
11-Nov-21,120001074,323,73069,NEEM GHAN VATI 40 GRM,1,100,100
11-Nov-21,120001074,323,3061,KANCHNAR GHANVATI,1,120,120
11-Nov-21,120001075,268,71971,PUNARNAVARISHTA - 450ML,1,70,70
11-Nov-21,120001075,268,1086,LOHASAV 450 ML,1,85,85
11-Nov-21,120001076,97,70381,DOODH BISCUIT 300GM,2,35,70
11-Nov-21,120001077,453,70855,HERBAL  FACIAL FORM 60 ML,1,60,60
11-Nov-21,120001077,453,71216,AMLA CANDY 250GM,1,90,90
11-Nov-21,120001077,453,82751,ALOEVERA GEL KESAR CHADAN 150ML,1,110,110
11-Nov-21,120001078,221,3160,AMLA-ALOEVERA/WHEATGRASS JUICE 500ML,1,100,100
11-Nov-21,120001079,168,72198,DANT KANTI  TOOTH PASTE 100 GRM,2,50,100
11-Nov-21,120001079,168,72824,MOISTURIZER  CREAM 50 GM,1,75,75
11-Nov-21,120001079,168,81532,COW  GHEE  500 GM 295/-,1,295,295
11-Nov-21,120001080,250,70162,CRACK  HEAL CREAM 50 GRM,1,60,60
11-Nov-21,120001080,250,1090,MULTANI  MITTI  FACE  SCRUB,1,75,75
11-Nov-21,120001081,226,81034,PEEDANTAK  TAILA -100ML,1,60,60
11-Nov-21,120001082,194,71071,NARIYAL  BISCUIT 100GM,5,10,50
11-Nov-21,120001082,194,81869,DRISHTI  EYE DROP 10 ML,2,20,40
11-Nov-21,120001082,194,72824,MOISTURIZER  CREAM 50 GM,2,75,150
11-Nov-21,120001083,256,82291,DOODH BISCUIT 50GM,20,5,100
11-Nov-21,120001083,256,71243,AAROGYA  BISCUIT 100GM,7,10,70
11-Nov-21,120001083,256,70664,MARIE  BISCUIT 100 GM,10,10,100
11-Nov-21,120001083,256,71840,NAMKEEN  BISCUIT 80GM,4,10,40
11-Nov-21,120001083,256,71071,NARIYAL  BISCUIT 100GM,10,10,100
11-Nov-21,120001083,256,70088,SUPERIOR DET CAKE 250 GM.,1,16,16
11-Nov-21,120001083,256,1172,TOOTH  BRUSH (TRIPLE),1,25,25
11-Nov-21,120001083,256,1303,ALOEVERA 150GM,1,35,35
11-Nov-21,120001083,256,82561,SWASARI PRAVAHI -250GM,1,80,80
11-Nov-21,120001083,256,70373,MOONG DAL DHULI 1KG,1,148,148
11-Nov-21,120001083,256,81505,COCONUT OIL 500ML,1,190,190
11-Nov-21,120001084,138,70910,DOODH BISCUIT 100GM,5,10,50
11-Nov-21,120001084,138,70664,MARIE  BISCUIT 100 GM,5,10,50
11-Nov-21,120001085,109,81665,DALIA (WHEAT) 500GM,1,25,25
11-Nov-21,120001085,109,81314,HERBAL  MEHANDI 100 GM,2,35,70
11-Nov-21,120001086,483,1207,SITOPALADI - 25 GM,2,23,46
11-Nov-21,120001086,483,80935,SWASARI   KWATH  -100GM,1,50,50
11-Nov-21,120001087,488,81034,PEEDANTAK  TAILA -100ML,1,60,60
11-Nov-21,120001087,488,71581,ALOE VERA GEL 150 ML,2,90,180
11-Nov-21,120001088,244,3024,KUMARYASAVA - 450ML,1,70,70
11-Nov-21,120001089,418,82561,SWASARI PRAVAHI -250GM,1,80,80
11-Nov-21,120001090,389,70857,MEDOHAR  VATI -50GM,1,80,80
11-Nov-21,120001091,279,71013,SHATAVAR  CHURAN 100GRM,1,160,160
11-Nov-21,120001092,87,70408,AMLA  HAIR OIL 100 ML,1,40,40
11-Nov-21,120001092,87,82842,ALMO.HAIR OIL 100 ML,1,50,50
11-Nov-21,120001092,87,180001678,APRICOT SCRUB 60 ML,1,60,60
11-Nov-21,120001092,87,70453,BEAUTY CREAM 50GRM,1,70,70
11-Nov-21,120001092,87,1090,MULTANI  MITTI  FACE  SCRUB,1,75,75
11-Nov-21,120001093,279,3073,HONEY 250 GM,1,95,95
11-Nov-21,120001094,350,70690,AMLA JUICE  500 ML,1,70,70
11-Nov-21,120001095,249,82274,ATT  NOODLES ( CLASSIC ),1,10,10
11-Nov-21,120001095,249,70802,ATTA NOODLES CHATPATAA 60G,1,10,10
11-Nov-21,120001095,249,70848,ATTA NOODLES YUMMY MASALA,1,10,10
11-Nov-21,120001095,249,81523,SCHEZWAN NOODLES,1,15,15
11-Nov-21,120001095,249,1109,DANT KANTI  JUNIOR CREAM,1,35,35
11-Nov-21,120001095,249,80880,DANT  MANJAN -100GM,1,65,65
11-Nov-21,120001095,249,70805,DANT KANTI ADVANCE 100GM,1,90,90
11-Nov-21,120001096,75,72858,TOOTH  BRUSH (SOFT),2,10,20
11-Nov-21,120001097,222,72762,MOONG DALL NAMKEEN,1,52,52
11-Nov-21,120001098,200,71331,POWERVITA HERBAL 500GM,1,195,195
12-Nov-21,120001099,259,72198,DANT KANTI  TOOTH PASTE 100 GRM,2,50,100
12-Nov-21,120001100,321,70854,SARVKALP  KWATH  -100GM,1,25,25
12-Nov-21,120001100,321,81463,KAYAKALP  KWATH -100GM,2,40,80
12-Nov-21,120001100,321,71945,ARSHKALP  VATI-40GM,1,65,65
12-Nov-21,120001100,321,81361,KAYAKALP  TAILA -100ML,1,70,70
12-Nov-21,120001100,321,1086,LOHASAV 450 ML,1,85,85
12-Nov-21,120001100,321,81040,ABHAYARISHTA - 450ML,1,88,88
12-Nov-21,120001101,148,81698,ALOE.MOZI. CREAM 50GM,1,75,75
12-Nov-21,120001102,64,81520,DISH WASH BAR 175 GM,5,10,50
12-Nov-21,120001103,249,83211,KHADIRADI  VATI- 20GM,1,42,42
12-Nov-21,120001103,249,81525,BALM 25 GRM,1,50,50
12-Nov-21,120001103,249,81034,PEEDANTAK  TAILA -100ML,2,60,120
12-Nov-21,120001103,249,82561,SWASARI PRAVAHI -250GM,2,80,160
12-Nov-21,120001103,249,80876,CHANDRAPRABHA  VATI -40GM,2,85,170
12-Nov-21,120001103,249,83082,GILOY  JUICE  500 ML,2,90,180
12-Nov-21,120001103,249,82872,PEEDANTAK VATI 40 GRM,2,90,180
12-Nov-21,120001104,228,70063,SPE. CHYAWANPRASH 1KG,1,280,280
12-Nov-21,120001105,72,82274,ATT  NOODLES ( CLASSIC ),2,10,20
12-Nov-21,120001105,72,70848,ATTA NOODLES YUMMY MASALA,2,10,20
12-Nov-21,120001105,72,81523,SCHEZWAN NOODLES,1,15,15
12-Nov-21,120001106,87,70044,SWASARI RAS -10GM,1,25,25
12-Nov-21,120001106,87,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
12-Nov-21,120001106,87,80935,SWASARI   KWATH  -100GM,1,50,50
12-Nov-21,120001106,87,70857,MEDOHAR  VATI -50GM,1,80,80
12-Nov-21,120001106,87,82561,SWASARI PRAVAHI -250GM,1,80,80
12-Nov-21,120001107,440,70807,SHILAJEET DROPS 125/-,1,125,125
12-Nov-21,120001107,440,81573,AMRIT  RASAYAN 1KG,1,200,200
12-Nov-21,120001108,373,70335,LAVENDER 110 STICK 50/-,1,50,50
12-Nov-21,120001109,91,70458,SPE. CHYAWANPRASH 500 GM,1,145,145
12-Nov-21,120001110,141,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
12-Nov-21,120001111,277,81869,DRISHTI  EYE DROP 10 ML,1,20,20
12-Nov-21,120001111,277,1303,ALOEVERA 150GM,1,35,35
12-Nov-21,120001111,277,71013,SHATAVAR  CHURAN 100GRM,1,160,160
12-Nov-21,120001112,307,1109,DANT KANTI  JUNIOR CREAM,1,35,35
12-Nov-21,120001112,307,1139,COTTON WICKS HALDI 25GM 40/-,3,40,120
12-Nov-21,120001113,382,71243,AAROGYA  BISCUIT 100GM,2,10,20
12-Nov-21,120001113,382,72468,DOODH DELITE 75G,1,10,10
12-Nov-21,120001113,382,81043,NARIYAL  BISCUITS 300 GM,1,30,30
12-Nov-21,120001113,382,70690,AMLA JUICE  500 ML,1,70,70
12-Nov-21,120001113,382,83157,SARSAVTARISHTA - 450ML,1,98,98
12-Nov-21,120001114,432,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
12-Nov-21,120001115,369,81673,MAHAMANJISTHADI KW.PRA 450ML,1,70,70
12-Nov-21,120001115,369,72864,ALOE VERA JUICE / OR.1LT,1,200,200
12-Nov-21,120001116,328,70381,DOODH BISCUIT 300GM,1,35,35
12-Nov-21,120001117,245,81365,GONYLE FLOOR CLEANER 1LT.,1,60,60
12-Nov-21,120001117,245,71123,GONYLE  FLOOR  CLE 5 LIT,1,285,285
12-Nov-21,120001118,393,3081,SUPERIOR DET POWDER  1 KG.,1,73,73
12-Nov-21,120001119,129,82800,PUSHTAHAR DAILA 500GM,1,40,40
12-Nov-21,120001119,129,83271,MADHURAM SUGAR  01 KG,2,65,130
12-Nov-21,120001119,129,70681,ALOEVERA H CLEANSER 200ML,1,85,85
12-Nov-21,120001119,129,82100,SHIKAKAI  HAIR CLEANSER 200 ML,1,95,95
12-Nov-21,120001120,105,72858,TOOTH  BRUSH (SOFT),1,10,10
12-Nov-21,120001120,105,81869,DRISHTI  EYE DROP 10 ML,1,20,20
12-Nov-21,120001120,105,1172,TOOTH  BRUSH (TRIPLE),1,25,25
12-Nov-21,120001121,148,81529,NEEM TUSLI  FACE WASH 60 GM,1,50,50
12-Nov-21,120001121,148,80868,IRON COM NAT 150/-,1,150,150
12-Nov-21,120001122,240,72864,ALOE VERA JUICE / OR.1LT,1,200,200
12-Nov-21,120001123,295,70088,SUPERIOR DET CAKE 250 GM.,2,16,32
12-Nov-21,120001123,295,81422,SUPERIOR  DETERGENT  POWDER 500 GM.,1,35,35
12-Nov-21,120001123,295,3095,HALDI CHANDAN COMBO 4 X1,1,55,55
12-Nov-21,120001123,295,72424,SHAVING CREAM 100 GM,1,55,55
12-Nov-21,120001123,295,70660,PEEDANTAK  PAIN  RELIEVER 50 GM,1,70,70
12-Nov-21,120001123,295,80876,CHANDRAPRABHA  VATI -40GM,1,85,85
12-Nov-21,120001123,295,3073,HONEY 250 GM,1,95,95
12-Nov-21,120001123,295,80879,ORTHOGRIT 360/-,1,360,360
12-Nov-21,120001123,295,70838,PEEDANIL GOLD 400/-,1,400,400
12-Nov-21,120001124,488,71013,SHATAVAR  CHURAN 100GRM,1,160,160
12-Nov-21,120001125,103,81314,HERBAL  MEHANDI 100 GM,2,35,70
12-Nov-21,120001125,103,72824,MOISTURIZER  CREAM 50 GM,2,75,150
12-Nov-21,120001125,103,82201,SILK AND SHINE 200ML,1,80,80
12-Nov-21,120001125,103,81101,REETHA  HAIR CLEANSER 200 ML,1,85,85
12-Nov-21,120001125,103,70300,ANTI -DANDRUFF - 200 ML,1,110,110
12-Nov-21,120001126,238,70848,ATTA NOODLES YUMMY MASALA,6,10,60
12-Nov-21,120001127,468,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
12-Nov-21,120001127,468,3073,HONEY 250 GM,1,95,95
12-Nov-21,120001127,468,70300,ANTI -DANDRUFF - 200 ML,1,110,110
12-Nov-21,120001128,195,3111,VERMICELLI ROASTED 200G,1,20,20
12-Nov-21,120001128,195,82611,KISHOR  GUGGUL-20GM,1,28,28
12-Nov-21,120001128,195,71312,BHAKTI 75GM 30/-,1,30,30
12-Nov-21,120001128,195,81314,HERBAL  MEHANDI 100 GM,1,35,35
12-Nov-21,120001128,195,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
12-Nov-21,120001128,195,70312,ROCK SALT 1 KG,2,60,120
12-Nov-21,120001128,195,81072,COCONUT OIL 210ML  (BOTTLE),1,95,95
12-Nov-21,120001129,197,70162,CRACK  HEAL CREAM 50 GRM,1,60,60
12-Nov-21,120001129,197,72232,POHA 1 KG,1,65,65
12-Nov-21,120001130,35,72858,TOOTH  BRUSH (SOFT),8,10,80
12-Nov-21,120001130,35,70924,NEEM BODY CLEANSER 75GRM,1,18,18
12-Nov-21,120001130,35,1208,DANT K 600GM,1,200,200
12-Nov-21,120001131,384,71243,AAROGYA  BISCUIT 100GM,3,10,30
12-Nov-21,120001131,384,1137,SALT  1KG,1,15,15
12-Nov-21,120001131,384,82883,BUTTER COOKIES 150GM,1,20,20
12-Nov-21,120001131,384,70998,SOOJI 500GM,1,28,28
12-Nov-21,120001131,384,81570,MARIE  BISCUIT 300GM,1,30,30
12-Nov-21,120001131,384,80498,RUSK (SUJI ELAICHI) 200G,1,30,30
12-Nov-21,120001131,384,71152,SABZI  MASALA 100 GRM,1,45,45
12-Nov-21,120001131,384,71572,SAUNDARYA SANDAL BODY CLE 75GM,2,45,90
12-Nov-21,120001131,384,71703,TURMERIC  POWDER??200 GRM???????? ??????,1,48,48
12-Nov-21,120001131,384,81537,PAPAD (KALI  MIRCH) 200 GM,1,50,50
12-Nov-21,120001131,384,71734,DALCHINI CHURNA 52/-,1,52,52
12-Nov-21,120001131,384,72232,POHA 1 KG,1,65,65
12-Nov-21,120001131,384,83080,TOILET CLE GREEN 500ML,1,75,75
12-Nov-21,120001131,384,70999,SOMYA  LIQUID,1,80,80
12-Nov-21,120001131,384,70671,SWASARI VATI 120/-,1,120,120
12-Nov-21,120001131,384,70373,MOONG DAL DHULI 1KG,1,148,148
12-Nov-21,120001131,384,81954,SOYABEAN OIL (P) 1LR,2,170,340
12-Nov-21,120001131,384,81997,MUSTARD OIL  1LTR,1,215,215
12-Nov-21,120001131,384,71016,BADAM  PAK 500GM,1,250,250
12-Nov-21,120001131,384,70721,CORONIL VATI 400/-,1,400,400
12-Nov-21,120001132,79,180001004,GODHAN  ARK  450 ML,1,50,50
12-Nov-21,120001133,454,80498,RUSK (SUJI ELAICHI) 200G,1,30,30
12-Nov-21,120001133,454,180001004,GODHAN  ARK  450 ML,2,50,100
12-Nov-21,120001133,454,81673,MAHAMANJISTHADI KW.PRA 450ML,1,70,70
12-Nov-21,120001133,454,82190,SHILAJEET  RASAYAN -40GM,1,75,75
12-Nov-21,120001133,454,70443,PUNARNAVADI  MANDUR -40GM,1,84,84
12-Nov-21,120001133,454,72825,SHILAJIT CAPSUL,1,100,100
12-Nov-21,120001134,155,71152,SABZI  MASALA 100 GRM,1,45,45
12-Nov-21,120001135,302,72198,DANT KANTI  TOOTH PASTE 100 GRM,1,50,50
12-Nov-21,120001136,373,80586,GOKSHRADI   GUGGUL-20GM,1,33,33
12-Nov-21,120001136,373,83038,SINGHNAD  GUGGUL -40GM,1,56,56
12-Nov-21,120001136,373,70312,ROCK SALT 1 KG,1,60,60
12-Nov-21,120001136,373,71945,ARSHKALP  VATI-40GM,1,65,65
12-Nov-21,120001136,373,70449,HING GOLI 100GM,1,65,65
12-Nov-21,120001136,373,82805,ASHOKARISHTA  - 450ML,1,70,70
12-Nov-21,120001137,382,3073,HONEY 250 GM,1,95,95
12-Nov-21,120001138,423,71572,SAUNDARYA SANDAL BODY CLE 75GM,1,45,45
12-Nov-21,120001138,423,72231,HERBAL  HAND WASH  250ML,1,60,60
12-Nov-21,120001139,434,81248,SHUDDH  KONCH  BEEJ 100GM,1,42,42
12-Nov-21,120001139,434,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
12-Nov-21,120001139,434,71013,SHATAVAR  CHURAN 100GRM,1,160,160
12-Nov-21,120001139,434,1299,SWET MUSHLI CHURNA 100GM,1,325,325
12-Nov-21,120001140,102,72960,SHODHIT  HARAD 100GM,1,45,45
12-Nov-21,120001140,102,81525,BALM 25 GRM,1,50,50
12-Nov-21,120001140,102,81237,VATARI   CHURNA -100GM,1,85,85
12-Nov-21,120001140,102,83082,GILOY  JUICE  500 ML,1,90,90
12-Nov-21,120001140,102,81544,MILK-PROTEIN  HAIR CLEANSER 200 ML,1,95,95
12-Nov-21,120001141,346,1124,AMLA JUICE  1 LT 130/-,1,130,130
12-Nov-21,120001142,233,72427,TRIPHLA  CHURNA -100GM,1,23,23
12-Nov-21,120001142,233,81997,MUSTARD OIL  1LTR,1,215,215
12-Nov-21,120001143,466,81532,COW  GHEE  500 GM 295/-,1,295,295
12-Nov-21,120001144,481,3073,HONEY 250 GM,1,95,95
12-Nov-21,120001145,28,70751,NATURAL  HAIR CLEANSER 200 ML,1,75,75
12-Nov-21,120001145,28,81532,COW  GHEE  500 GM 295/-,1,295,295
12-Nov-21,120001146,194,72450,MADHUNASHINI VATI (EXTRA POWER) 120TAB,2,225,450
12-Nov-21,120001147,210,70449,HING GOLI 100GM,1,65,65
12-Nov-21,120001147,210,70458,SPE. CHYAWANPRASH 500 GM,1,145,145
12-Nov-21,120001148,265,70998,SOOJI 500GM,2,28,56
12-Nov-21,120001149,136,70659,GUGAL (SPL) DHOOP 10/-,1,10,10
12-Nov-21,120001149,136,3047,SANDAL DHOOP 30/-,1,30,30
12-Nov-21,120001150,176,82195,ASHWAGANDHA  CHURNA-100GM,1,85,85
12-Nov-21,120001150,176,82144,SHILAJEET SAT -20GM,1,110,110
12-Nov-21,120001150,176,71013,SHATAVAR  CHURAN 100GRM,1,160,160
12-Nov-21,120001151,159,72427,TRIPHLA  CHURNA -100GM,1,23,23
12-Nov-21,120001151,159,1153,KHADIRARISHTA - 450ML,1,70,70
12-Nov-21,120001151,159,81673,MAHAMANJISTHADI KW.PRA 450ML,1,70,70
12-Nov-21,120001151,159,82461,AROGYAVARDHANI  VATI-40GM,1,89,89
12-Nov-21,120001151,159,73069,NEEM GHAN VATI 40 GRM,1,100,100
